VC, 2020-03-22, 375, 357, 6, 0, 0, 12
VC, 2020-03-23, 441, 416, 8, 0, 0, 17
VC, 2020-03-24, 323, 303, 10, 0, 0, 10
VC, 2020-03-25, 386, 359, 11, 0, 0, 16
VC, 2020-03-26, 284, 268, 10, 0, 0, 6
VC, 2020-03-27, 307, 288, 2, 1, 0, 16
VC, 2020-03-28, 227, 216, 2, 0, 0, 9
VC, 2020-03-29, 197, 183, 8, 0, 0, 6
VC, 2020-03-30, 234, 213, 6, 0, 0, 15
VC, 2020-03-31, 162, 150, 6, 0, 0, 6
VC, 2020-04-01, 214, 194, 10, 0, 0, 10
VC, 2020-04-02, 194, 183, 5, 0, 0, 6
VC, 2020-04-03, 195, 184, 5, 0, 0, 6
VC, 2020-04-04, 134, 120, 5, 0, 0, 9
VC, 2020-04-05, 116, 105, 5, 0, 0, 6
VC, 2020-04-06, 152, 133, 11, 0, 0, 8
VC, 2020-04-07, 132, 121, 7, 0, 0, 4
VC, 2020-04-08, 136, 122, 8, 0, 0, 6
VC, 2020-04-09, 134, 116, 12, 0, 0, 6
VC, 2020-04-10, 104, 95, 8, 0, 0, 1
VC, 2020-04-11, 84, 76, 4, 0, 0, 4
VC, 2020-04-12, 71, 64, 4, 0, 0, 3
VC, 2020-04-13, 71, 64, 4, 0, 0, 3
VC, 2020-04-14, 70, 62, 4, 0, 0, 4
VC, 2020-04-15, 80, 69, 6, 0, 0, 5
VC, 2020-04-16, 60, 53, 6, 0, 0, 1
VC, 2020-04-17, 90, 81, 7, 0, 0, 2
VC, 2020-04-18, 59, 50, 7, 0, 0, 2
VC, 2020-04-19, 35, 25, 8, 0, 0, 2
VC, 2020-04-20, 40, 32, 5, 0, 0, 3
VC, 2020-04-21, 58, 50, 6, 0, 0, 2
VC, 2020-04-22, 42, 34, 6, 0, 0, 2
VC, 2020-04-23, 50, 42, 7, 0, 0, 1
VC, 2020-04-24, 45, 38, 3, 0, 0, 4
VC, 2020-04-25, 40, 36, 2, 0, 0, 2
VC, 2020-04-26, 21, 18, 1, 0, 0, 2
VC, 2020-04-27, 25, 17, 4, 0, 0, 4
VC, 2020-04-28, 46, 37, 7, 0, 0, 2
VC, 2020-04-29, 39, 32, 4, 0, 0, 3
VC, 2020-04-30, 26, 18, 6, 0, 0, 2
VC, 2020-05-01, 28, 21, 3, 1, 0, 3
VC, 2020-05-02, 36, 28, 5, 0, 0, 3
VC, 2020-05-03, 19, 9, 3, 0, 0, 7
VC, 2020-05-04, 10, 6, 3, 0, 0, 1
VC, 2020-05-05, 12, 9, 0, 0, 0, 3
VC, 2020-05-06, 14, 8, 0, 0, 0, 6
VC, 2020-05-07, 6, 3, 2, 0, 0, 1
VC, 2020-05-08, 9, 1, 3, 0, 0, 5
VC, 2020-05-09, 10, 2, 0, 0, 0, 8
VC, 2020-05-10, 8, 2, 0, 0, 0, 6
VC, 2020-05-11, 22, 6, 0, 0, 0, 16
VC, 2020-05-12, 18, 2, 0, 0, 0, 16
VC, 2020-05-13, 13, 2, 0, 0, 0, 11
VC, 2020-05-14, 22, 4, 0, 1, 0, 17
VC, 2020-05-15, 14, 1, 0, 0, 0, 13
VC, 2020-05-16, 9, 2, 0, 0, 0, 7
VC, 2020-05-17, 8, 3, 0, 0, 0, 5
VC, 2020-05-18, 10, 0, 0, 0, 0, 10
VC, 2020-05-19, 12, 0, 0, 0, 0, 12
VC, 2020-05-20, 15, 1, 0, 0, 0, 14
VC, 2020-05-21, 9, 1, 0, 0, 0, 8
VC, 2020-05-22, 16, 1, 0, 0, 0, 15
VC, 2020-05-23, 9, 4, 0, 0, 0, 5
VC, 2020-05-24, 9, 0, 0, 0, 0, 9
VC, 2020-05-25, 5, 2, 0, 0, 0, 3
VC, 2020-05-26, 12, 5, 0, 0, 0, 7
VC, 2020-05-27, 15, 1, 0, 0, 0, 14
VC, 2020-05-28, 10, 0, 0, 0, 0, 10
VC, 2020-05-29, 10, 2, 0, 0, 0, 8
VC, 2020-05-30, 5, 1, 0, 0, 0, 4
VC, 2020-05-31, 8, 1, 0, 0, 0, 7
VC, 2020-06-01, 15, 4, 0, 0, 0, 11
VC, 2020-06-02, 20, 6, 0, 0, 0, 14
VC, 2020-06-03, 10, 1, 0, 0, 0, 9
VC, 2020-06-04, 10, 3, 0, 0, 0, 7
VC, 2020-06-05, 8, 0, 0, 0, 0, 8
VC, 2020-06-06, 7, 3, 0, 0, 0, 4
VC, 2020-06-07, 7, 0, 0, 0, 0, 7
VC, 2020-06-08, 6, 2, 0, 0, 0, 4
VC, 2020-06-09, 9, 2, 0, 0, 0, 7
VC, 2020-06-10, 2, 1, 0, 0, 0, 1
VC, 2020-06-11, 11, 0, 0, 0, 0, 11
VC, 2020-06-12, 12, 3, 0, 0, 0, 9
VC, 2020-06-13, 3, 0, 0, 0, 0, 3
VC, 2020-06-14, 2, 1, 0, 0, 0, 1
VC, 2020-06-15, 10, 3, 0, 0, 0, 7
VC, 2020-06-16, 12, 2, 0, 0, 0, 10
VC, 2020-06-17, 12, 2, 0, 0, 0, 10
VC, 2020-06-18, 8, 2, 0, 0, 0, 6
VC, 2020-06-19, 10, 1, 0, 0, 0, 9
VC, 2020-06-20, 4, 0, 0, 0, 0, 4
VC, 2020-06-21, 8, 1, 0, 0, 0, 7
VC, 2020-06-22, 8, 4, 0, 0, 0, 4
VC, 2020-06-23, 11, 4, 0, 0, 0, 7
VC, 2020-06-24, 8, 1, 0, 0, 0, 7
VC, 2020-06-25, 9, 0, 0, 0, 0, 9
VC, 2020-06-26, 15, 3, 0, 0, 0, 12
VC, 2020-06-27, 16, 1, 0, 0, 0, 15
VC, 2020-06-28, 12, 0, 0, 0, 0, 12
VC, 2020-06-29, 19, 2, 0, 0, 0, 17
VC, 2020-06-30, 20, 7, 0, 1, 0, 12
VC, 2020-07-01, 23, 4, 0, 0, 0, 19
VC, 2020-07-02, 23, 5, 0, 0, 0, 18
VC, 2020-07-03, 16, 2, 0, 0, 0, 14
VC, 2020-07-04, 7, 3, 0, 0, 0, 4
VC, 2020-07-05, 11, 4, 0, 0, 0, 7
VC, 2020-07-06, 24, 6, 0, 0, 0, 18
VC, 2020-07-07, 28, 5, 0, 0, 0, 23
VC, 2020-07-08, 29, 4, 0, 0, 0, 25
VC, 2020-07-09, 28, 4, 0, 0, 0, 24
VC, 2020-07-10, 36, 10, 0, 1, 0, 25
VC, 2020-07-11, 35, 13, 0, 0, 0, 22
VC, 2020-07-12, 19, 3, 0, 0, 0, 16
VC, 2020-07-13, 48, 15, 0, 0, 0, 33
VC, 2020-07-14, 57, 17, 0, 0, 0, 40
VC, 2020-07-15, 89, 38, 0, 0, 0, 51
VC, 2020-07-16, 73, 24, 0, 0, 0, 49
VC, 2020-07-17, 86, 28, 0, 0, 0, 58
VC, 2020-07-18, 89, 30, 0, 0, 0, 59
VC, 2020-07-19, 86, 27, 0, 0, 0, 59
VC, 2020-07-20, 122, 34, 0, 1, 0, 87
VC, 2020-07-21, 136, 52, 0, 0, 0, 84
VC, 2020-07-22, 143, 35, 0, 0, 0, 108
VC, 2020-07-23, 124, 29, 0, 0, 0, 95
VC, 2020-07-24, 151, 39, 0, 0, 0, 112
VC, 2020-07-25, 172, 59, 0, 0, 0, 113
VC, 2020-07-26, 135, 29, 0, 0, 0, 106
VC, 2020-07-27, 212, 45, 0, 0, 0, 167
VC, 2020-07-28, 189, 22, 0, 0, 0, 167
VC, 2020-07-29, 274, 54, 0, 0, 0, 220
VC, 2020-07-30, 243, 43, 0, 0, 0, 200
VC, 2020-07-31, 250, 59, 0, 0, 0, 191
VC, 2020-08-01, 286, 72, 0, 0, 0, 214
VC, 2020-08-02, 210, 48, 0, 0, 0, 162
VC, 2020-08-03, 296, 78, 0, 0, 0, 218
VC, 2020-08-04, 366, 87, 0, 0, 0, 279
VC, 2020-08-05, 374, 87, 0, 0, 0, 287
VC, 2020-08-06, 321, 70, 0, 0, 0, 251
VC, 2020-08-07, 361, 72, 0, 0, 0, 289
VC, 2020-08-08, 320, 62, 0, 0, 0, 258
VC, 2020-08-09, 276, 53, 0, 0, 0, 223
VC, 2020-08-10, 438, 93, 0, 0, 0, 345
VC, 2020-08-11, 432, 76, 0, 0, 0, 356
VC, 2020-08-12, 456, 85, 0, 0, 0, 371
VC, 2020-08-13, 448, 93, 0, 0, 0, 355
VC, 2020-08-14, 531, 107, 0, 0, 0, 424
VC, 2020-08-15, 413, 93, 0, 0, 0, 320
VC, 2020-08-16, 375, 86, 0, 0, 0, 289
VC, 2020-08-17, 589, 122, 0, 0, 0, 467
VC, 2020-08-18, 577, 129, 0, 0, 0, 448
VC, 2020-08-19, 589, 147, 0, 0, 0, 442
VC, 2020-08-20, 608, 120, 0, 0, 0, 488
VC, 2020-08-21, 658, 137, 0, 0, 0, 521
VC, 2020-08-22, 600, 136, 0, 0, 0, 464
VC, 2020-08-23, 468, 103, 0, 0, 0, 365
VC, 2020-08-24, 703, 161, 0, 0, 0, 542
VC, 2020-08-25, 588, 137, 0, 0, 0, 451
VC, 2020-08-26, 684, 140, 0, 0, 0, 544
VC, 2020-08-27, 554, 113, 0, 1, 0, 440
VC, 2020-08-28, 667, 134, 0, 0, 0, 533
VC, 2020-08-29, 639, 155, 0, 0, 0, 484
VC, 2020-08-30, 392, 81, 0, 0, 0, 311
VC, 2020-08-31, 514, 119, 0, 0, 0, 395
VC, 2020-09-01, 579, 108, 0, 0, 0, 471
VC, 2020-09-02, 588, 112, 0, 0, 0, 476
VC, 2020-09-03, 532, 116, 0, 0, 0, 416
VC, 2020-09-04, 618, 138, 0, 0, 0, 480
VC, 2020-09-05, 537, 118, 0, 0, 0, 419
VC, 2020-09-06, 387, 74, 0, 0, 0, 313
VC, 2020-09-07, 564, 140, 0, 0, 0, 424
VC, 2020-09-08, 566, 108, 0, 0, 0, 458
VC, 2020-09-09, 559, 144, 0, 0, 0, 415
VC, 2020-09-10, 575, 125, 0, 0, 0, 450
VC, 2020-09-11, 566, 119, 0, 0, 0, 447
VC, 2020-09-12, 448, 106, 0, 0, 0, 342
VC, 2020-09-13, 389, 92, 0, 0, 0, 297
VC, 2020-09-14, 542, 142, 0, 0, 0, 400
VC, 2020-09-15, 483, 128, 0, 0, 0, 355
VC, 2020-09-16, 530, 131, 0, 0, 0, 399
VC, 2020-09-17, 473, 103, 0, 0, 0, 370
VC, 2020-09-18, 464, 106, 0, 0, 0, 358
VC, 2020-09-19, 400, 89, 0, 0, 0, 311
VC, 2020-09-20, 337, 63, 0, 0, 0, 274
VC, 2020-09-21, 439, 115, 0, 0, 0, 324
VC, 2020-09-22, 489, 123, 0, 0, 0, 366
VC, 2020-09-23, 456, 111, 0, 2, 0, 343
VC, 2020-09-24, 429, 112, 0, 0, 0, 317
VC, 2020-09-25, 436, 108, 0, 0, 0, 328
VC, 2020-09-26, 370, 99, 0, 0, 0, 271
VC, 2020-09-27, 262, 79, 0, 0, 0, 183
VC, 2020-09-28, 437, 135, 0, 0, 0, 302
VC, 2020-09-29, 410, 126, 0, 1, 0, 283
VC, 2020-09-30, 466, 144, 0, 1, 0, 321
VC, 2020-10-01, 485, 146, 0, 3, 0, 336
VC, 2020-10-02, 470, 142, 0, 0, 0, 328
VC, 2020-10-03, 435, 156, 0, 0, 0, 279
VC, 2020-10-04, 392, 137, 0, 1, 0, 254
VC, 2020-10-05, 606, 186, 0, 1, 0, 419
VC, 2020-10-06, 661, 231, 0, 2, 0, 428
VC, 2020-10-07, 599, 167, 0, 4, 0, 428
VC, 2020-10-08, 711, 226, 0, 0, 0, 485
VC, 2020-10-09, 638, 191, 0, 2, 0, 445
VC, 2020-10-10, 588, 164, 0, 2, 0, 422
VC, 2020-10-11, 509, 137, 0, 7, 0, 365
VC, 2020-10-12, 701, 194, 0, 2, 0, 505
VC, 2020-10-13, 800, 216, 0, 5, 0, 579
VC, 2020-10-14, 1036, 265, 0, 4, 0, 767
VC, 2020-10-15, 999, 274, 0, 7, 0, 718
VC, 2020-10-16, 1080, 286, 0, 10, 0, 784
VC, 2020-10-17, 1001, 291, 0, 10, 0, 700
VC, 2020-10-18, 928, 301, 0, 15, 0, 612
VC, 2020-10-19, 1425, 424, 0, 21, 0, 980
VC, 2020-10-20, 1576, 452, 0, 32, 0, 1092
VC, 2020-10-21, 1493, 439, 0, 37, 0, 1017
VC, 2020-10-22, 1452, 433, 0, 46, 0, 973
VC, 2020-10-23, 1518, 478, 0, 43, 0, 997
VC, 2020-10-24, 1397, 373, 0, 46, 0, 978
VC, 2020-10-25, 1160, 346, 0, 37, 0, 777
VC, 2020-10-26, 1707, 510, 0, 62, 0, 1135
VC, 2020-10-27, 1734, 496, 0, 66, 0, 1172
VC, 2020-10-28, 1775, 517, 0, 73, 0, 1185
VC, 2020-10-29, 1717, 552, 0, 59, 0, 1106
VC, 2020-10-30, 1932, 625, 0, 57, 0, 1250
VC, 2020-10-31, 1594, 464, 0, 51, 0, 1079
VC, 2020-11-01, 1430, 432, 0, 58, 0, 940
VC, 2020-11-02, 2045, 658, 0, 135, 0, 1252
VC, 2020-11-03, 1978, 626, 0, 105, 0, 1247
VC, 2020-11-04, 1939, 616, 0, 103, 0, 1220
VC, 2020-11-05, 1921, 659, 0, 90, 0, 1172
VC, 2020-11-06, 1969, 618, 0, 108, 0, 1243
VC, 2020-11-07, 1607, 538, 0, 95, 0, 974
VC, 2020-11-08, 1230, 369, 0, 92, 0, 769
VC, 2020-11-09, 1713, 502, 0, 114, 0, 1097
VC, 2020-11-10, 1652, 499, 0, 111, 0, 1042
VC, 2020-11-11, 1789, 544, 0, 95, 0, 1150
VC, 2020-11-12, 1634, 455, 0, 93, 0, 1086
VC, 2020-11-13, 1630, 476, 0, 93, 0, 1061
VC, 2020-11-14, 1271, 353, 0, 62, 0, 856
VC, 2020-11-15, 930, 230, 0, 51, 0, 649
VC, 2020-11-16, 1485, 409, 0, 90, 0, 986
VC, 2020-11-17, 1448, 415, 0, 80, 0, 953
VC, 2020-11-18, 1336, 355, 0, 58, 0, 923
VC, 2020-11-19, 1264, 329, 0, 56, 0, 879
VC, 2020-11-20, 1369, 384, 0, 68, 0, 917
VC, 2020-11-21, 992, 247, 0, 59, 0, 686
VC, 2020-11-22, 730, 192, 0, 50, 0, 488
VC, 2020-11-23, 1105, 315, 0, 80, 0, 710
VC, 2020-11-24, 1131, 356, 0, 65, 0, 710
VC, 2020-11-25, 1080, 305, 0, 66, 0, 709
VC, 2020-11-26, 969, 272, 0, 46, 0, 651
VC, 2020-11-27, 1008, 300, 0, 65, 0, 643
VC, 2020-11-28, 857, 221, 0, 67, 0, 569
VC, 2020-11-29, 569, 154, 0, 38, 0, 377
VC, 2020-11-30, 991, 259, 0, 72, 0, 660
VC, 2020-12-01, 1101, 315, 0, 76, 0, 710
VC, 2020-12-02, 1025, 312, 0, 62, 0, 651
VC, 2020-12-03, 990, 281, 0, 54, 0, 655
VC, 2020-12-04, 1044, 294, 0, 62, 0, 688
VC, 2020-12-05, 892, 239, 0, 67, 0, 586
VC, 2020-12-06, 755, 214, 0, 74, 0, 467
VC, 2020-12-07, 1013, 298, 0, 98, 0, 617
VC, 2020-12-08, 1059, 303, 0, 108, 0, 648
VC, 2020-12-09, 1386, 406, 0, 159, 0, 821
VC, 2020-12-10, 1684, 531, 0, 131, 0, 1022
VC, 2020-12-11, 1755, 496, 0, 138, 0, 1121
VC, 2020-12-12, 1639, 444, 0, 131, 0, 1064
VC, 2020-12-13, 1294, 358, 0, 129, 0, 807
VC, 2020-12-14, 1927, 537, 0, 183, 0, 1207
VC, 2020-12-15, 1985, 504, 0, 169, 0, 1312
VC, 2020-12-16, 2141, 600, 0, 171, 0, 1370
VC, 2020-12-17, 1950, 531, 0, 169, 0, 1250
VC, 2020-12-18, 2315, 654, 0, 232, 0, 1429
VC, 2020-12-19, 1886, 557, 0, 191, 0, 1138
VC, 2020-12-20, 1522, 464, 0, 168, 0, 890
VC, 2020-12-21, 2342, 772, 0, 237, 0, 1333
VC, 2020-12-22, 2466, 794, 0, 231, 0, 1441
VC, 2020-12-23, 2706, 1025, 0, 259, 0, 1422
VC, 2020-12-24, 2472, 1060, 0, 293, 0, 1119
VC, 2020-12-25, 1875, 791, 0, 283, 0, 801
VC, 2020-12-26, 2273, 1003, 0, 371, 0, 899
VC, 2020-12-27, 2220, 1039, 0, 493, 0, 688
VC, 2020-12-28, 3790, 1815, 0, 725, 0, 1250
VC, 2020-12-29, 3271, 1724, 0, 562, 0, 985
VC, 2020-12-30, 3503, 1822, 0, 524, 0, 1157
VC, 2020-12-31, 3471, 1705, 0, 531, 0, 1235
VC, 2021-01-01, 3462, 1471, 0, 510, 0, 1481
VC, 2021-01-02, 3922, 1579, 0, 591, 0, 1752
VC, 2021-01-03, 3863, 1401, 0, 681, 0, 1781
VC, 2021-01-04, 5557, 2154, 0, 775, 0, 2628
VC, 2021-01-05, 5959, 2303, 0, 862, 0, 2794
VC, 2021-01-06, 5029, 1851, 0, 752, 0, 2426
VC, 2021-01-07, 6170, 2398, 0, 870, 0, 2902
VC, 2021-01-08, 7368, 2816, 0, 1062, 0, 3490
VC, 2021-01-09, 6749, 2480, 0, 1083, 0, 3186
VC, 2021-01-10, 5709, 2067, 0, 1025, 0, 2617
VC, 2021-01-11, 7925, 3049, 0, 1222, 0, 3654
VC, 2021-01-12, 7886, 2914, 0, 1160, 0, 3812
VC, 2021-01-13, 7555, 3045, 0, 1039, 0, 3471
VC, 2021-01-14, 7502, 3008, 0, 1065, 0, 3429
VC, 2021-01-15, 8665, 3523, 0, 1235, 0, 3907
VC, 2021-01-16, 6805, 2687, 0, 1084, 0, 3034
VC, 2021-01-17, 5397, 2034, 0, 944, 0, 2419
VC, 2021-01-18, 7732, 2978, 0, 1226, 0, 3528
VC, 2021-01-19, 7021, 2771, 0, 1014, 0, 3236
VC, 2021-01-20, 7336, 3001, 0, 989, 0, 3346
VC, 2021-01-21, 6895, 2904, 0, 840, 0, 3151
VC, 2021-01-22, 6652, 2790, 0, 913, 0, 2949
VC, 2021-01-23, 5052, 2002, 0, 778, 0, 2272
VC, 2021-01-24, 3954, 1500, 0, 641, 0, 1813
VC, 2021-01-25, 5769, 2473, 0, 872, 0, 2424
VC, 2021-01-26, 5237, 2223, 0, 665, 0, 2349
VC, 2021-01-27, 5003, 2223, 0, 567, 0, 2213
VC, 2021-01-28, 4474, 2018, 0, 521, 0, 1935
VC, 2021-01-29, 3902, 1760, 0, 424, 0, 1718
VC, 2021-01-30, 3147, 1486, 0, 367, 0, 1294
VC, 2021-01-31, 2015, 993, 0, 316, 0, 706
VC, 2021-02-01, 3044, 1431, 0, 404, 0, 1209
VC, 2021-02-02, 2847, 1482, 0, 287, 0, 1078
VC, 2021-02-03, 2568, 1345, 0, 240, 0, 983
VC, 2021-02-04, 2136, 1139, 0, 185, 0, 812
VC, 2021-02-05, 1969, 983, 0, 180, 0, 806
VC, 2021-02-06, 1365, 658, 0, 144, 0, 563
VC, 2021-02-07, 768, 389, 0, 111, 0, 268
VC, 2021-02-08, 1280, 629, 0, 159, 0, 492
VC, 2021-02-09, 1233, 663, 0, 112, 0, 458
VC, 2021-02-10, 1033, 550, 0, 96, 0, 387
VC, 2021-02-11, 977, 529, 0, 87, 0, 361
VC, 2021-02-12, 888, 478, 0, 81, 0, 329
VC, 2021-02-13, 636, 332, 0, 65, 0, 239
VC, 2021-02-14, 395, 179, 0, 67, 0, 149
VC, 2021-02-15, 668, 348, 0, 79, 0, 241
VC, 2021-02-16, 609, 354, 0, 67, 0, 188
VC, 2021-02-17, 519, 295, 0, 56, 0, 168
VC, 2021-02-18, 407, 224, 0, 47, 0, 136
VC, 2021-02-19, 424, 226, 0, 53, 0, 145
VC, 2021-02-20, 352, 196, 0, 36, 0, 120
VC, 2021-02-21, 225, 125, 0, 35, 0, 65
VC, 2021-02-22, 326, 177, 0, 56, 0, 93
VC, 2021-02-23, 348, 233, 0, 34, 0, 81
VC, 2021-02-24, 286, 172, 0, 39, 0, 75
VC, 2021-02-25, 285, 170, 0, 33, 0, 82
VC, 2021-02-26, 289, 182, 0, 41, 0, 66
VC, 2021-02-27, 177, 118, 0, 27, 0, 32
VC, 2021-02-28, 143, 90, 0, 32, 0, 21
VC, 2021-03-01, 245, 161, 0, 38, 0, 46
VC, 2021-03-02, 209, 133, 0, 28, 0, 48
VC, 2021-03-03, 266, 189, 0, 32, 0, 45
VC, 2021-03-04, 184, 126, 0, 22, 0, 36
VC, 2021-03-05, 177, 118, 0, 26, 0, 33
VC, 2021-03-06, 152, 106, 0, 21, 0, 25
VC, 2021-03-07, 116, 69, 0, 20, 0, 27
VC, 2021-03-08, 138, 96, 0, 18, 0, 24
VC, 2021-03-09, 156, 89, 0, 27, 0, 40
VC, 2021-03-10, 140, 86, 0, 23, 0, 31
VC, 2021-03-11, 155, 96, 0, 32, 0, 27
VC, 2021-03-12, 134, 91, 0, 16, 0, 27
VC, 2021-03-13, 90, 56, 0, 17, 0, 17
VC, 2021-03-14, 70, 45, 0, 15, 0, 10
VC, 2021-03-15, 138, 85, 0, 20, 0, 33
VC, 2021-03-16, 127, 79, 0, 21, 0, 27
VC, 2021-03-17, 120, 72, 0, 22, 0, 26
VC, 2021-03-18, 116, 74, 0, 19, 0, 23
VC, 2021-03-19, 87, 42, 0, 18, 0, 27
VC, 2021-03-20, 96, 56, 0, 17, 0, 23
VC, 2021-03-21, 96, 55, 0, 24, 0, 17
VC, 2021-03-22, 132, 78, 0, 31, 0, 23
VC, 2021-03-23, 133, 91, 0, 23, 0, 19
VC, 2021-03-24, 149, 96, 0, 28, 0, 25
VC, 2021-03-25, 137, 94, 0, 27, 0, 16
VC, 2021-03-26, 155, 99, 0, 25, 0, 31
VC, 2021-03-27, 107, 57, 0, 23, 0, 27
VC, 2021-03-28, 80, 48, 0, 27, 0, 5
VC, 2021-03-29, 171, 115, 0, 35, 0, 21
VC, 2021-03-30, 146, 97, 0, 24, 0, 25
VC, 2021-03-31, 137, 88, 0, 29, 0, 20
VC, 2021-04-01, 166, 117, 0, 31, 0, 18
VC, 2021-04-02, 122, 88, 0, 25, 0, 9
VC, 2021-04-03, 129, 88, 0, 34, 0, 7
VC, 2021-04-04, 131, 86, 0, 29, 0, 16
VC, 2021-04-05, 150, 92, 0, 41, 0, 17
VC, 2021-04-06, 144, 92, 0, 36, 0, 16
VC, 2021-04-07, 158, 117, 0, 31, 0, 10
VC, 2021-04-08, 163, 109, 0, 42, 0, 12
VC, 2021-04-09, 166, 105, 0, 41, 0, 20
VC, 2021-04-10, 124, 95, 0, 20, 0, 9
VC, 2021-04-11, 109, 69, 0, 25, 0, 15
VC, 2021-04-12, 146, 90, 0, 45, 0, 11
VC, 2021-04-13, 136, 89, 0, 34, 0, 13
VC, 2021-04-14, 166, 115, 0, 35, 0, 16
VC, 2021-04-15, 176, 117, 0, 43, 0, 16
VC, 2021-04-16, 153, 106, 0, 34, 0, 13
VC, 2021-04-17, 139, 108, 0, 28, 0, 3
VC, 2021-04-18, 150, 102, 0, 37, 0, 11
